comment_id,parent_id,author,text,likes,is_reply,video_id,video_title,provocatiStimulusveness
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB3HSFaSH-Q,UgyItnSewFd3QhFJXPd4AaABAg,@오트밀-n2w,이건 진짜 개털려야 하는거 맞잖아 ㅋㅋ,178,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB3UVnx7XY-,UgyItnSewFd3QhFJXPd4AaABAg,@kakao-ul2oh,아니 저건 상급자가 아니라 지나가는 사람한테 부딪혀도 사과를 해야 하는 거 아니냐ㅋㅋ군기 이전에 그냥 인간으로서 개념이 없음,253,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB3ds24Wzgf,UgyItnSewFd3QhFJXPd4AaABAg,@cheolbong11,"군대 똥군기 잡는 거 진짜 극혐했지만 저런 애들 보면서 생각이 달라지더라<br>진짜 잘해주면 기어오르고 저런 애들 엄청 많더라고<br>대한민국 평균이 생각보다 높지 않다, 때리고 욕하고 1차원적인 방법으로 다스리는 게 맞음",92,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB3i6ZgVBG6,UgyItnSewFd3QhFJXPd4AaABAg,@user-sladk,저건 진짜 잡는게 맞아 ㅇㅇ..,6,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB4RxsOU5iG,UgyItnSewFd3QhFJXPd4AaABAg,@user-sung4fz4rh6u,군대는 부조리 있어야 돌아감,7,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB59iDMtyZ4,UgyItnSewFd3QhFJXPd4AaABAg,@organic.mozza_1007,근데 털면 부조리라고 찌르고 염병함ㅋㅋㅋㅋㅋㅋㅋ,3,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB7akfDHk7S,UgyItnSewFd3QhFJXPd4AaABAg,@excuseme6148,근데 저건 너무 비현실적 아님? ㅋㅋㅋㅋ<br>미친놈 아니고서야 중대장을 치고감??? ㅋㅋㅋㅋ,4,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB7rUb-JEdd,UgyItnSewFd3QhFJXPd4AaABAg,@서주아이스바,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그게 군대죠 ㅋㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB7s1ANZ5de,UgyItnSewFd3QhFJXPd4AaABAg,@혁준-p4q,@@excuseme6148 작전병이였는데 놀랍게도 대대장님 치고 가는것도 봤음 물론 번개조라서 그런거지만<br>이게 현실입니다 ㅋㅋㅋㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB8mbmSaNkB,UgyItnSewFd3QhFJXPd4AaABAg,@perfectlynormal1798,"@@cheolbong11국민 평균은 5등급<br>이게 말 그대로 “5등급이 평균이다“로 생각해서 말뜻 제대로 못 알아먹고 5등급은 그리 나쁜거 아니다 이러는 사람들 있는데, 저거 다르게 말하면 국민 10에 4은 6789등급 이라는거임",1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
UgyItnSewFd3QhFJXPd4AaABAg.AB-wX8ZnhFdAB8zjpSI29q,UgyItnSewFd3QhFJXPd4AaABAg,@rocho430,@@perfectlynormal1798 심지어 더 무서운건 윗급들은 노는물이 달라서 만날일없으니 나보다 낮은사람 만나는일이 더 많다는거임,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg,,@leesfh,아니ㅋㅋ담배꽃고 경례를 해<br>그것도 중대장한테ㅋㅋㅋㅋ<br>저건 솔직히 안빡칠수가 없다,6732,False,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB20H37yVXl,Ugzdz1ferR_nQId_OiB4AaABAg,@unownd6796,일이등병때 담배 오른손으로 못피는이유 ㅋㅋ,62,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB3CAjveSAk,Ugzdz1ferR_nQId_OiB4AaABAg,@정성일-c5e,궁금해서그러는데 경례안하는손은 꽂아도됌?,9,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB3Jz27REdf,Ugzdz1ferR_nQId_OiB4AaABAg,@괡뚫쇓랝,​@@정성일-c5e네 그건됩니다 군대가면 오른손으로 담배 못핍니다,56,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB3K7RbmGz1,Ugzdz1ferR_nQId_OiB4AaABAg,@괡뚫쇓랝,​@@정성일-c5e 왼손으로 피면 됩니다,14,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB3WbPO_zfR,Ugzdz1ferR_nQId_OiB4AaABAg,@bongthlee6358,상상도 못했고 상상도 안되는 담배꽁초고 경계 우아아우 덜덜 레벨,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB4Qxu4Vw-g,Ugzdz1ferR_nQId_OiB4AaABAg,@김판석-4732,오른손으로 피지 말라는 건 부조리입니다. 오른손으로 필 수 있지만 거수 경례 시 담배를 다른 곳으로 이동 시킨 뒤 오른손으로 거수 경례하면 됩니다. 과거 오른손 담배는 상병장들만 가능했던 이유는 일이병 중 ㅂㅅ들이 섞여 있고 연대책임이 있었기에 일이병들은 오른손으로 담배 못피고 군생활 좀 한 상병장은 가능한겁니다. 부조리에는 이유가 있습니다. 그렇다고 행동을 하는 건 잘못.,11,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB4Up7V3Fe4,Ugzdz1ferR_nQId_OiB4AaABAg,@bongthlee6358,@@unownd6796 03군번이지만 처음 듣는 소리네,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB4XMFFMCfA,Ugzdz1ferR_nQId_OiB4AaABAg,@어쩌라고-b5h,아 담배피우면서 경례박으려면 불편하겠구나<br>난 왼손잡이라 군생활동안 담 피면서 한번도 생각 못해봄<br>신기하네 ㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB4daAsZ2Gv,Ugzdz1ferR_nQId_OiB4AaABAg,@Lu_cy_Lu,부조리긴 한데 짬찌일 때 앞으로의<br>군생활에 도움되는 유일한 부조리 ㅋㅋㅋㅋ,3,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB5UAVLlFPx,Ugzdz1ferR_nQId_OiB4AaABAg,@ewerae5531,대대장 사복입고 cp 올라가는데 막사 콜라자판기 콜라먹고있는데 나 먹던 콜라 아래로 내려놓고 경례했는데 거기 사병들 담배피던거 끄고 경례 저건 드라마라도 아니다,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB5Xjqaf_Wn,Ugzdz1ferR_nQId_OiB4AaABAg,@탑가는정신병자우기,@@bongthlee6358ㅋㅋ 공익인가?? 11군번인데도 이소리는 기본으로 알고있고 이유도알고있는데,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB5Z4fxY25n,Ugzdz1ferR_nQId_OiB4AaABAg,@후타기,​@@탑가는정신병자우기모를수도있지 나도 현역인데 비흡연자라 첨알았는디;,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB5g7Hu_bhh,Ugzdz1ferR_nQId_OiB4AaABAg,@bongthlee6358,@탑가는정신병자우기  그래? 우린 폭력 노비취급은 있어도 그런건 없었어.,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB5pD1SltBP,Ugzdz1ferR_nQId_OiB4AaABAg,@srss_ohct_amen,​@@정성일-c5e 넹,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB6v17V138y,Ugzdz1ferR_nQId_OiB4AaABAg,@범oI,@@bongthlee6358내 91군번 아저씨야.<br>라떼도 오른손 담배 들고있으면 삽으로 맞고 그럤다야.,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB758FRGilx,Ugzdz1ferR_nQId_OiB4AaABAg,@bongthlee6358,@@범oI 민무늬입으신 조상님이 요기에 어인 행차십니까! 저희 무적의 불사챠리 3포대는 저런거 없었습니다!,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB7XLaKialb,Ugzdz1ferR_nQId_OiB4AaABAg,@우주-q3g,왼손으로도 할수있는데 ㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB8IagnM7v7,Ugzdz1ferR_nQId_OiB4AaABAg,@BoRamae_46,담배꽂고 경례보다 애초에 일이등병 ㅅㄲ가 오른손으로 담배 피는게 더 꼴받음,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB8NK8LBaC6,Ugzdz1ferR_nQId_OiB4AaABAg,@Rockand301,@@김판석-4732진지하게 어디로 이동시킴??,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB8kpAwJOEC,Ugzdz1ferR_nQId_OiB4AaABAg,@doub.j,​@@Rockand301???왼손이요...ㅋㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB8nRle8HsT,Ugzdz1ferR_nQId_OiB4AaABAg,@djflsdhkdwk122,@@Lu_cy_Lu이게 어떻게 부조리냐ㅋㅋㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugzdz1ferR_nQId_OiB4AaABAg.AAzdfCDBuWrAB9fgqHeXtf,Ugzdz1ferR_nQId_OiB4AaABAg,@김판석-4732,@@Rockand301 왼손도 되고 벤치도 되고 의자도 되고 재떨이도 되고 후임 손도 되고 아무튼 오른손으로 담배들고 경례만 안하면 됨,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg,,@샤방샤방-z7b,저게 인간이다<br>열번잘해주다 한번 못해주면 화내고<br>열번을 갈구다 한번 잘해주면 감사해하더라,2737,False,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB2unvyw1R7,Ugw1JS4yhfBcf0ELmmB4AaABAg,@angelangel28921,ㅇㅇ 그래서 인간은 후두려 패야 제맛이다<br>처음부터 잘 해줄 이유가 없음,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB3xDoWe3OV,Ugw1JS4yhfBcf0ELmmB4AaABAg,@bic7,개똥군기로 나락간 모 연예인~<br>그런거 없어 진실은 통하는법,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB5MHnwK5so,Ugw1JS4yhfBcf0ELmmB4AaABAg,@fjwnjdis,그게 인간임,7,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB5UL2lpkQl,Ugw1JS4yhfBcf0ELmmB4AaABAg,@푸른바다-g1d,"10번 잘 해줘ㅛ다며누잘해준게ㅜ디폴트가 되는건데, 그게 가능하냐? 걸며 기본을 해준거루잘 해줬다고ㅜ생각하는거냐??",3,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB5VSkZLVnh,Ugw1JS4yhfBcf0ELmmB4AaABAg,@fjwnjdis,@@푸른바다-g1d ㅝㅁ란ㅡㄴ겅미,13,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB6Pa8LP5xk,Ugw1JS4yhfBcf0ELmmB4AaABAg,@감모니,"채근담에서 나오는 말이고, 저도 군대에서 후임덕에 마음공부하며 책을 통해 느낀 감정입니다. 진짜 처음부터 잘해준애는 한도끝도없이 탈선해서 관심병사에 미친놈이되엇는데,, 처음에 좀 잡아준 후임은 정말 ACE가 되는...",1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB6gcA_ek3d,Ugw1JS4yhfBcf0ELmmB4AaABAg,@델파-u4h,ㅋㅋㅋㅋㅋㅋ​@@fjwnjdis,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB80pQk7CgL,Ugw1JS4yhfBcf0ELmmB4AaABAg,@kvd1221,"그것도 맞는 말이고 초장에 잡도리를 ㅈㄴ 해줘야 기강이 잡힘. 뻘짓하면 개같이 털린다는걸 각인시켜줄 필요가 있음. 단, 매사에 과유불급을 경계해야 됨. 적당한 선을 향해 크리크 수정을 해야 됨.",0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB8SsCE3GOF,Ugw1JS4yhfBcf0ELmmB4AaABAg,@KamenriderYu-Gi-Oh,그래서 츤데레가 좀 맛있지,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugw1JS4yhfBcf0ELmmB4AaABAg.AB-NNR9DasaAB9zcbRA2cW,Ugw1JS4yhfBcf0ELmmB4AaABAg,@YANG_MO_NO,​@@푸른바다-g1d니 손가락은 좌뇌 우뇌 바꿔서 치냐?,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg,,@돈까스-j8h,상병장들 부조리를 근절하려면 일.이등병들의 훈육을...같은 병사들이 아닌...간부들이 직접 통제 해야 하고 한두명 잘못했다고 단체기합 넣는 문화도 근절해야 함.,2642,False,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB25tw5-ehI,Ugxr81VoDalrvrrOvoF4AaABAg,@ssamorang,단체 기합을 안주면 걍 다들 따로 놈. 단체로 기합을 주는 데는 다 이유가 있음,82,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Cy7YGCpZ,Ugxr81VoDalrvrrOvoF4AaABAg,@cheonho7808,​@@ssamorang부조리를 근절하려면 단체기합도 하지말아야죠 <br>팔다리잘라놓고 가만히있었다고 혼내면 억울하지,142,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2EUc3lS-F,Ugxr81VoDalrvrrOvoF4AaABAg,@Bebp72,​@@cheonho7808부조리가 아예 없을 순 없음 사회도 마찮가지고 사회는 더함 단체 생활에는 저게 맞음 선후임 간의 부조리가 없어졌다해도 동기 끼리로 이어진 거 봐라 차라리 어느정도 군기 잡을 선임 악역이 있는 게 나음,21,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2G-m5H9-0,Ugxr81VoDalrvrrOvoF4AaABAg,@ssamorang,@@cheonho7808  그럴거면 계급도 없에야지...,6,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Gd3m49yT,Ugxr81VoDalrvrrOvoF4AaABAg,@박-b1b,간부들이 하나하나 그걸 다 어케 보겠음 사람도 넘쳐나고 계속 지켜볼 수도 없는데,7,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2IqtVkFPf,Ugxr81VoDalrvrrOvoF4AaABAg,@WataruMenshiki,미필 많노,9,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Ja1eNqPi,Ugxr81VoDalrvrrOvoF4AaABAg,@cheonho7808,@@ssamorang ㅇㅇ 저런경우면 이등병이 개꿀임 마편 한번찌르면 다되거든,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Obngk9BQ,Ugxr81VoDalrvrrOvoF4AaABAg,@charmLin,​@@ssamorang 다같이 고통 받게 한다음 ^부조리^로 교육 시키는거 아님?<br>부조리 빠질거면 다같이 고통 받을 이유가 전혀 없는데?,7,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2QgOKcKXT,Ugxr81VoDalrvrrOvoF4AaABAg,@user-jx6xp8ch8e,부조리가 선임들의 무기고<br>단체기합이 선임들보고 알아서 무기로 교육하라는 지시인데<br><br>부조리를 빼앗아놓고 단체기합 시키면 안되는거임,30,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2V1ItmqTF,Ugxr81VoDalrvrrOvoF4AaABAg,@bonjwakim,@@ssamorang 단체기합은 부조리 아니냐고 ㅋㅋㅋㅋ,6,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Xomf5OFN,Ugxr81VoDalrvrrOvoF4AaABAg,@ssamorang,@   미필이구나…,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2Xun7_0hb,Ugxr81VoDalrvrrOvoF4AaABAg,@ssamorang,@ 너님 미필이세요? 그럼 인정,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2aEkwtsA0,Ugxr81VoDalrvrrOvoF4AaABAg,@대깨보이면멸공외침,@@cheonho7808 머리가 꽃밭이네 단체 기합은 필수다 미필아,5,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2eesziuHk,Ugxr81VoDalrvrrOvoF4AaABAg,@charmLin,@@대깨보이면멸공외침 <br>그니까 단체 기합 때려놓고<br>선임이 후임 터치 금지! ㅇㅈㄹ 하는게 이상하다고,21,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2fI5GirjC,Ugxr81VoDalrvrrOvoF4AaABAg,@큰곰자리-h8p,단체기합은 군대 필수임<br><br>하나라도 정신나가면 모두가 죽는곳이 군대임,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2flwHDBII,Ugxr81VoDalrvrrOvoF4AaABAg,@HjP-i5b,이미 너무 멀리 갔음<br>예전에 간부들이 몰랐겠음?알고도 그냥 넘어 갔지 그런게 그냥 당연시 됐었고<br>간부들도 문제 병사들도 문제<br>한국 군대는 그냥 군대 자체가 문제임,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2fsk3dKtV,Ugxr81VoDalrvrrOvoF4AaABAg,@HjP-i5b,@@cheonho7808 단체 기합은 미군에서도 함 그거 가지고 부조리라고 할 수가 없음<br>그 외에 말 같지도 않은 작업만 주구장창 시키고 px 이용 못 하고 침상 건너 다니지 말라 이런 것들이 부조리지,4,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2hbejg9Ay,Ugxr81VoDalrvrrOvoF4AaABAg,@cheonho7808,누가 단체기합이 잘못됐다고 했나<br>윗대가리한테 관리시킬 수단을 뺏어놓고 단체기합시키는게 잘못됐다는거지,10,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2hmcxvYTI,Ugxr81VoDalrvrrOvoF4AaABAg,@cheonho7808,@@대깨보이면멸공외침  꼰대ㅅㄲ 납셨네 ㅋㅋ,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2js2H8r_Y,Ugxr81VoDalrvrrOvoF4AaABAg,@cheonho7808,@@대깨보이면멸공외침 대단한 꼰대ㅅㄲ 납셧네,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2k9p20zl1,Ugxr81VoDalrvrrOvoF4AaABAg,@치킨향수,근데 저걸 커버쳐줄 상병장들 있음??,0,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2sZI0dnKz,Ugxr81VoDalrvrrOvoF4AaABAg,@bong91-a,다 같이 기합 시키고<br>그래서 열받은 상병장이 일이병 줘패서 교육 시키고<br>그게 군대식 교육인데<br>어느날부터 부조리라 불림ㅋㅋ<br>부조리라 부르면서 없엘거면<br>연좌제나 단체기합도 없에야됨,13,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2uSFHJceR,Ugxr81VoDalrvrrOvoF4AaABAg,@wookie8776,줘패고 이런 건 금지한다 쳐도 혼내고 기강 잡는 건 당연히 있어야 함.,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB2ukOfb6sy,Ugxr81VoDalrvrrOvoF4AaABAg,@angelangel28921,남자만 군대가는것부터가 이미 부조리야 ㅋㅋㅋ,1,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
Ugxr81VoDalrvrrOvoF4AaABAg.AAzgXgYMWraAB300hxZf17,Ugxr81VoDalrvrrOvoF4AaABAg,@BbAnG149,"@@ssamorang 아래 글들 보니 뭐 미필이니 뭐니 하시던데 본인 말이 뭔가 이상하다고는 생각하지 않으신가요?<br>3년 전 저 군생활 할 때도 그렇고 무슨 상병장들이 후임 가르치는건 기준도 안 정해둬서 저런 말도 안되는 짓 한 거로 한마디 해도 후임새끼 마편이면 아무것도 못했습니다. 그러면 당신 같으면 징계 두려워서 뭔들 가르칠 수 있겠어요? 전 동기 그렇게 셋 무지성 마편에 날아가니까 후임 못 가르치겠더라고요, 저도 날아가면 우째요? 근데, 그 상황에 일이등병들 잘못때문에 단체기합을 상병장까지 받아야한단게 말이 안된다고 생각하지 않나요?<br>생활태도 지적 못해, 임무 관련이나 주특기 관련해서도 후임이 못해도 화도 못내, 팔다리 다 쳐 잘라놓고 그런 후임이 잘못하면 “너 왜 후임 관리 똑바로 안하냐?” 하면서 단체기합 받으면 ’그냥 니새끼가 군대 들어올 시기를 잘못 고른거니까 참고 억까 받아라‘하는것 밖에 더 되나요? <br>책임을 줄거면 그것에 따른 권한도 같이 줘야지, 권한 다 쳐 뺐고서 책임만 주면 그게 잘 돌아가는게 맞나요? <br>남 지적질 하기 전에 스스로 한 말이나 잘 되돌아보고 모순이 없는지 맥락에 맞는 말이었는지부터 확인한 다음에 지적질 하세요",6,True,wK-0L4rBwJc,군생활 편해지니 막나가는 일이등병들 #신병2 #신병 #군대,9
